X,Y,fid,stopabbr,stopname,city,county,stopabbr_j,uta_stopid,latitude,longitude,avgboard,avgalight,route,mode,zipcode,avgboard2,avgalight2
-111.937522,40.638534,173,101314,Bennion Blvd @ 1652 W,Taylorsville,Salt Lake,101314,101314,40.638534,-111.937522,8,6,62,Bus,84123,7.98,5.98
-112.007338,40.6286840000001,174,101322,Cougar Ln @ 6746 S,West Jordan,Salt Lake,101322,101322,40.628684,-112.007338,1,2,"248, 62",Bus,84081,1.13,2.22
-112.007117,40.6288040000001,175,101323,4800 W @ 6735 S,West Jordan,Salt Lake,101323,101323,40.628804,-112.007117,4,1,"248, 62",Bus,84081,4.01,0.57
-111.939047,40.708108,176,101333,Redwood Rd @ 2910 S,West Valley City,Salt Lake,101333,101333,40.708108,-111.939047,6,6,217,Bus,84119,6.07,6.44
-111.938801,40.707773,177,101334,Redwood Rd @ 2911 S,West Valley City,Salt Lake,101334,101334,40.707773,-111.938801,5,5,217,Bus,84119,4.99,5.36
-111.938826,40.716735,178,101335,Redwood Rd @ 2499 S,West Valley City,Salt Lake,101335,101335,40.716735,-111.938826,32,60,217,Bus,84119,31.9,59.92
-111.938797,40.7204370000001,179,101336,Redwood Rd @ 2327 S,West Valley City,Salt Lake,101336,101336,40.720437,-111.938797,26,30,217,Bus,84119,26.19,30.3
-111.853636,40.713647,180,101340,1300 E @ 2680 S,Salt Lake City,Salt Lake,101340,101340,40.713647,-111.853636,2,5,213,Bus,84106,1.75,5.31
-111.971267,40.638489,181,101342,6200 S @ 3363 W,Taylorsville,Salt Lake,101342,101342,40.638489,-111.971267,3,0,62,Bus,84129,2.73,0
-111.971308,40.638672,182,101343,6200 S @ 3366 W,Taylorsville,Salt Lake,101343,101343,40.638672,-111.971308,0,2,62,Bus,84129,0,2.06
-111.865482,40.7684830000001,183,101347,900 E / South Temple (SB),Salt Lake City,Salt Lake,101347,101347,40.768483,-111.865482,34,5,209,Bus,84102,33.55,5.1
-111.836409,40.7341290000001,184,101351,1900 E @ 1619 S,Salt Lake City,Salt Lake,101351,101351,40.734129,-111.836409,2,0,223,Bus,84108,2.26,0.05
-111.795389,40.6955520000001,185,101355,Wasatch Blvd @ 3491 S,Millcreek,Salt Lake,101355,101355,40.695552,-111.795389,5,2,"33, 4",Bus,84109,5.35,1.55
-111.939115,40.7035470000001,186,101356,Redwood Rd @ 3140 S,West Valley City,Salt Lake,101356,101356,40.702955,-111.939118,23,32,217,Bus,84119,23,32.05
-111.939115,40.7133880000001,187,101358,Redwood Rd @ 2650 S,West Valley City,Salt Lake,101358,101358,40.713388,-111.939115,17,7,217,Bus,84119,16.52,6.59
-111.865457,40.675597,188,101359,900 E / 4500 S (NB),Millcreek,Salt Lake,101359,101359,40.675597,-111.865457,56,27,209,Bus,84124,56.45,26.69
-111.865217,40.7646140000001,189,101360,900 E / 200 S (NB),Salt Lake City,Salt Lake,101360,101360,40.764614,-111.865217,7,38,209,Bus,84102,6.69,38.38
-111.834346,40.573229,190,101361,9800 S @ 1991 E,Sandy,Salt Lake,101361,101361,40.573229,-111.834346,,,F94,Flex Bus,84092,,
-111.823917,40.5732350000001,191,101362,9800 S @ 2401 E,Sandy,Salt Lake,101362,101362,40.573235,-111.823917,,,F94,Flex Bus,84092,,
-111.929257,40.555734,192,101364,Temple Drive @ 10770 S,South Jordan,Salt Lake,101364,101364,40.555734,-111.929257,1,2,218,Bus,84095,1.44,2.37
-111.939133,40.717607,193,101367,Redwood Rd @ 2470 S,West Valley City,Salt Lake,101367,101367,40.717607,-111.939133,58,37,217,Bus,84119,57.89,37.25
-111.818072,40.5758710000001,194,101368,Mt Jordan Rd @ 9658 S,Sandy,Salt Lake,101368,101368,40.575871,-111.818072,,,F94,Flex Bus,84092,,
-111.818319,40.573207,195,101369,9800 S @ 2567 E,Sandy,Salt Lake,101369,101369,40.573207,-111.818319,,,F94,Flex Bus,84092,,
-111.929331,40.6370880000001,196,101370,1300 W @ 6286 S,Taylorsville,Salt Lake,101370,101370,40.637088,-111.929331,0,0,62,Bus,84123,0.26,0.1
-111.929319,40.633356,197,101371,1300 W @ 6500 S,Taylorsville,Salt Lake,101371,101371,40.633356,-111.929319,2,0,62,Bus,84123,1.75,0.46
-111.923961,40.6303320000001,198,101372,Winchester Dr @ 1198 W,Murray,Salt Lake,101372,101372,40.630332,-111.923961,1,1,62,Bus,84123,0.93,0.82
-111.917296,40.6309820000001,199,101373,Winchester St @ 990 W,Murray,Salt Lake,101373,101373,40.630982,-111.917296,1,0,62,Bus,84123,0.93,0
-111.910832,40.6317270000001,200,101374,Winchester Dr @ 722 W,Murray,Salt Lake,101374,101374,40.631727,-111.910832,2,0,62,Bus,84123,1.75,0.36
-111.910879,40.6316130000001,201,101375,Winchester Dr @ 716 W,Murray,Salt Lake,101375,101375,40.631613,-111.910879,1,1,62,Bus,84123,0.57,1.29
-111.917453,40.6310730000001,202,101376,Winchester St @ 1014 W,Murray,Salt Lake,101376,101376,40.631073,-111.917453,0,0,62,Bus,84123,0.21,0.1
-111.924764,40.630346,203,101377,Winchester Dr @ 1208 W,Murray,Salt Lake,101377,101377,40.630346,-111.924764,0,1,62,Bus,84123,0.41,1.29
-111.929161,40.633719,204,101378,1300 W @ 6471 S,Taylorsville,Salt Lake,101378,101378,40.633719,-111.929161,0,1,62,Bus,84123,0.21,0.98
-111.835624,40.761719,205,101379,Mario Capecchi / South Campus (SB),Salt Lake City,Salt Lake,101379,101379,40.761719,-111.835624,45,35,"21, 223, 455",Bus,84112,44.51,35.24
-111.853353,40.7252550000001,206,101383,2100 S / 1300 E (EB),Salt Lake City,Salt Lake,101383,101383,40.725255,-111.853353,37,44,21,Bus,84105,36.69,43.79
-111.853947,40.744265,207,101384,1300 E @ 1134 S,Salt Lake City,Salt Lake,101384,101384,40.744265,-111.853947,4,7,213,Bus,84105,4.07,7.16
-112.019389,40.681987,208,101385,4100 S @ 5374 W,West Valley City,Salt Lake,101385,101385,40.681987,-112.019389,0,0,47,Bus,84120,0.05,0
-111.939077,40.695812,209,101386,Redwood Rd @ 3538 S,West Valley City,Salt Lake,101386,101386,40.695812,-111.939077,171,151,217,Bus,84119,170.54,151.17
-111.987592,40.6675970000001,210,101388,4715 S @ 4036 W,West Valley City,Salt Lake,101388,101388,40.667597,-111.987592,0,0,47,Bus,84118,0.05,0.15
-111.894081,40.702887,211,101389,West Temple @ 3112 S,South Salt Lake,Salt Lake,101389,101389,40.702887,-111.894081,9,7,33,Bus,84115,8.7,7.37
-111.964321,40.638651,212,101391,6200 S @ 3052 W,Taylorsville,Salt Lake,101391,101391,40.638651,-111.964321,0,1,62,Bus,84129,0.41,1.19
-111.963781,40.638497,213,101392,Bennion Blvd @ 2899 W,Taylorsville,Salt Lake,101392,101392,40.638497,-111.963781,1,0,62,Bus,84129,0.51,0
-111.926431,40.6995380000001,214,101398,3300 S @ 1226 W,West Valley City,Salt Lake,101398,101398,40.699538,-111.926431,43,28,35,Bus,84119,42.61,28.03
-112.064573,40.696578,215,101399,3500 S / 7200 W (WB),Magna,Salt Lake,101399,101399,40.696578,-112.064573,32,80,35,Bus,84044,31.65,80.43
-112.082856,40.6966110000001,216,101400,3500 S / 8000 W (WB),Magna,Salt Lake,101400,101400,40.696611,-112.082856,18,66,35,Bus,84044,17.7,65.95
-112.043027,40.6964520000001,217,101401,3500 S / 6400 W (EB),West Valley City,Salt Lake,101401,101401,40.696452,-112.043027,47,7,35,Bus,84128,47.29,6.85
-112.023259,40.696293,218,101402,3500 S / 5600 W (EB),West Valley City,Salt Lake,101402,101402,40.696293,-112.023259,105,59,35,Bus,84120,105.44,59.35
-111.926041,40.699323,219,101403,3300 S @ 1219 W,West Valley City,Salt Lake,101403,101403,40.699323,-111.926041,33,45,35,Bus,84119,32.68,45.49
-111.845625,40.6887550000001,220,101408,Highland Dr @ 3795 S,Millcreek,Salt Lake,101408,101408,40.688755,-111.845625,2,4,220,Bus,84106,1.65,3.97
-111.904673,40.7651300000001,221,101409,200 S / Rio Grande St (WB),Salt Lake City,Salt Lake,101409,101409,40.76513,-111.904673,12,113,"2, 209, 220, 509",Bus,84101,12.4,113.45
-112.090815,40.6966190000001,222,101412,3500 S / 8400 W (WB),Magna,Salt Lake,101412,101412,40.696619,-112.090815,69,133,35,Bus,84044,68.6,133.39
-112.091248,40.696376,223,101413,3500 S / 8400 W (EB),Magna,Salt Lake,101413,101413,40.696376,-112.091248,185,123,35,Bus,84044,184.95,123.19
-112.004686,40.696494,224,101414,3500 S / 4800 W (EB),West Valley City,Salt Lake,101414,101414,40.696494,-112.004686,72,18,35,Bus,84120,72.04,18.34
-111.888095,40.687439,225,101426,State St @ 3884 S,South Salt Lake,Salt Lake,101426,101426,40.686438,-111.888055,87,34,200,Bus,84107,86.76,33.54
-111.919579,40.6867780000001,226,101427,Meadowbrook Expwy @ 950 W,South Salt Lake,Salt Lake,101427,101427,40.686778,-111.919579,10,12,39,Bus,84123,10.34,11.64
-111.916706,40.751697,227,101429,900 W / 800 S (NB),Salt Lake City,Salt Lake,101429,101429,40.751697,-111.916706,15,12,"509, 513",Bus,84104,15.03,12.42
-112.082761,40.696406,228,101431,3500 S / 8000 W (EB),Magna,Salt Lake,101431,101431,40.696406,-112.082761,71,15,35,Bus,84044,71.32,15.1
-111.834101,40.627663,229,101440,Highland Dr @ 6800 S,Cottonwood Heights,Salt Lake,101440,101440,40.627663,-111.834101,1,7,220,Bus,84121,0.93,7.37
-111.833831,40.6272020000001,230,101441,Highland Dr @ 6827 S,Cottonwood Heights,Salt Lake,101441,101441,40.627202,-111.833831,12,2,220,Bus,84121,12.45,1.55
-111.890773,40.5805780000001,231,101444,State St @ 9345 S,Sandy,Salt Lake,101444,101444,40.580578,-111.890773,1,1,201,Bus,84070,1.34,1.29
-111.891004,40.5761610000001,232,101445,State St @ 9646 S,Sandy,Salt Lake,101445,101445,40.576161,-111.891004,1,4,201,Bus,84070,0.87,3.71
-111.891055,40.579847,233,101446,State St @ 9438 S,Sandy,Salt Lake,101446,101446,40.579847,-111.891055,1,3,201,Bus,84070,0.62,2.99
-111.891021,40.587139,234,101447,State St @ 9044 S,Sandy,Salt Lake,101447,101447,40.587139,-111.891021,1,5,201,Bus,84070,0.87,4.53
-111.890715,40.5790940000001,235,101448,State St @ 9481 S,Sandy,Salt Lake,101448,101448,40.579094,-111.890715,0,0,201,Bus,84070,0.1,0.41
-111.899561,40.7307490000001,236,101456,300 W / 1830 S (NB),Salt Lake City,Salt Lake,101456,101456,40.730749,-111.899561,2,2,17,Bus,84115,1.65,1.7
-111.899813,40.7299870000001,237,101459,300 W / 1830 S (SB),Salt Lake City,Salt Lake,101459,101459,40.729987,-111.899813,1,2,17,Bus,84115,1.29,2.37
-111.889348,40.771666,238,101469,North Temple / State St (WB),Salt Lake City,Salt Lake,101469,101469,40.771666,-111.889348,105,48,"200, 223, 455, 470, 472, 473",Bus,84150,104.82,48.48
-111.834122,40.637526,239,101471,Highland Dr @ 6271 S,Holladay,Salt Lake,101471,101471,40.637526,-111.834122,7,3,220,Bus,84121,6.9,3.04
-111.993858,40.710784,240,101473,Lake Park Blvd @ 4255 W,West Valley City,Salt Lake,101473,101473,40.710784,-111.993858,0,0,513,Bus,84120,0,0
-111.993806,40.710966,241,101474,Lake Park Blvd @ 4256 W,West Valley City,Salt Lake,101474,101474,40.710966,-111.993806,0,0,513,Bus,84120,0,0
-112.008431,40.6585490000001,242,101477,Pieper Blvd @ 5111 S,Kearns,Salt Lake,101477,101477,40.658549,-112.008431,4,0,248,Bus,84118,3.55,0.21
-111.888124,40.657386,243,101478,State St @ 5223 S,Murray,Salt Lake,101478,101478,40.657386,-111.888124,39,33,"200, 201",Bus,84107,39.37,32.87
-111.876887,40.7502950000001,244,101479,500 E / 900 S (SB),Salt Lake City,Salt Lake,101479,101479,40.750295,-111.876887,16,12,205,Bus,84102,16.42,12.16
-111.834931,40.6406650000001,245,101491,Highland Dr @ 6065 S,Holladay,Salt Lake,101491,101491,40.640665,-111.834931,6,2,220,Bus,84121,5.92,1.75
-111.832096,40.600651,246,101492,Highland Dr @ 8291 S,Sandy,Salt Lake,101492,101492,40.600651,-111.832096,1,0,220,Bus,84093,1.44,0.1
-111.832245,40.5995560000001,247,101493,Highland Dr @ 8350 S,Sandy,Salt Lake,101493,101493,40.599556,-111.832245,0,1,220,Bus,84093,0.26,0.72
-111.834216,40.620035,248,101494,Highland Dr @ 7215 S,Cottonwood Heights,Salt Lake,101494,101494,40.620035,-111.834216,6,1,220,Bus,84121,6.28,1.08
-111.887299,40.6997710000001,249,101498,3300 S @ 120 E,South Salt Lake,Salt Lake,101498,101498,40.699771,-111.887299,91,76,33,Bus,84115,90.93,75.94
-111.968608,40.703992,250,101501,3100 S @ 3248 W,West Valley City,Salt Lake,101501,101501,40.703992,-111.968608,1,3,248,Bus,84119,0.72,2.99
-112.022725,40.707972,251,101503,Highbury Parkway @ 5500 W,West Valley City,Salt Lake,101503,101503,40.707972,-112.022725,,,F556,Flex Bus,84120,,
-112.020982,40.710072,252,101504,Daybury Drive @ 2675 S,West Valley City,Salt Lake,101504,101504,40.710072,-112.020982,,,F556,Flex Bus,84120,,
-112.025038,40.703447,253,101505,5600 W @ 3122 S,West Valley City,Salt Lake,101505,101505,40.703447,-112.025038,,,F556,Flex Bus,84128,,
-111.891398,40.6754960000001,254,101506,Main St / 4500 S (SB),Murray,Salt Lake,101506,101506,40.675496,-111.891398,12,4,205,Bus,84107,12.45,3.81
-111.895197,40.5882040000001,255,101507,9000 S @ 138 W,Sandy,Salt Lake,101507,101507,40.588204,-111.895197,,,F590,Flex Bus,84070,,
-111.966813,40.7038250000001,256,101508,3100 S @ 3157 W,West Valley City,Salt Lake,101508,101508,40.703825,-111.966813,3,1,248,Bus,84119,2.88,1.49
-111.940835,40.6096360000001,257,101509,7800 S @ 1780 W,West Jordan,Salt Lake,101509,101509,40.609636,-111.940835,,,F578,Flex Bus,84084,,
-112.001365,40.638651,258,101511,6200 S @ 4662 W,Kearns,Salt Lake,101511,101511,40.638651,-112.001365,1,2,62,Bus,84118,0.77,2.01
-111.957854,40.689825,259,101516,Constitutional Blvd @ 3779 S,West Valley City,Salt Lake,101516,101516,40.689825,-111.957854,1,20,"227, 39",Bus,84119,0.98,19.89
-112.019337,40.6364510000001,260,101517,Balsa Ave @ 5380 W,West Jordan,Salt Lake,101517,101517,40.636451,-112.019337,0,1,62,Bus,84081,0,0.57
-112.019415,40.636351,261,101518,Balsa Ave @ 5387 W,West Jordan,Salt Lake,101518,101518,40.636351,-112.019415,2,0,62,Bus,84081,1.96,0.15
-111.973365,40.5842860000001,262,101519,SLCC-Jordan Campus,West Jordan,Salt Lake,101519,101519,40.584286,-111.973365,,,F590,Flex Bus,84088,,
-111.852435,40.765678,263,101522,U Presidents' Circle (SB Stop A),Salt Lake City,Salt Lake,101522,101522,40.765678,-111.852435,95,7,2,Bus,84102,94.69,7.06
-111.85226,40.765816,264,101523,U Presidents' Circle (NB Stop B),Salt Lake City,Salt Lake,101523,101523,40.765816,-111.85226,15,128,2,Bus,84102,14.67,127.83
-111.862811,40.525068,265,101527,Pioneer Rd / Fort St (EB),Draper,Salt Lake,101527,101527,40.525068,-111.862811,1,1,871,Bus,84020,0.67,1.44
-111.858303,40.525271,266,101528,Draper Town Center Station (Bay B),Draper,Salt Lake,101528,101528,40.525271,-111.858303,0,16,871,Bus,84020,0.26,16.49
-111.876818,40.746585,267,101550,500 E / Herbert Ave (SB),Salt Lake City,Salt Lake,101550,101550,40.746585,-111.876818,10,12,205,Bus,84105,9.78,11.85
-112.023879,40.636311,268,101551,Balsa Ave @ 5560 W,West Jordan,Salt Lake,101551,101551,40.636311,-112.023879,1,3,62,Bus,84081,0.62,3.04
-112.027993,40.653177,269,101552,5400 S / Rocky Ridge Rd (WB),West Valley City,Salt Lake,101552,101552,40.653177,-112.027993,0,4,54,Bus,84118,0.46,3.81
-112.022608,40.711198,270,101560,2700 S @ 5520 W,West Valley City,Salt Lake,101560,101560,40.711198,-112.022608,5,2,"513, F556",Bus,84120,5.09,1.75
-112.022776,40.636264,271,101602,Balsa Ave @ 5523 W,West Jordan,Salt Lake,101602,101602,40.636264,-112.022776,1,0,62,Bus,84081,1.03,0
-111.888413,40.768339,272,101604,State St / 50 S (SB),Salt Lake City,Salt Lake,101604,101604,40.768339,-111.888413,99,191,"200, 209, 451, 455, 470, 472, 473",Bus,84111,98.8,191.25
-111.910217,40.609201,273,101607,Midvale Main St / Price St (NB),Midvale,Salt Lake,101607,101607,40.609201,-111.910217,,,F202,Flex Bus,84047,,
-111.806416,40.632618,274,101611,3000 E @ 6531 S,Holladay,Salt Lake,101611,101611,40.632618,-111.806416,2,1,"223, 972",Bus,84121,1.65,0.77
-111.899807,40.732874,275,101618,300 W / 1700 S (SB),Salt Lake City,Salt Lake,101618,101618,40.732874,-111.899807,2,2,17,Bus,84115,2.16,1.55
-111.889516,40.6999210000001,276,101621,3300 S @ 49 E,South Salt Lake,Salt Lake,101621,101621,40.699921,-111.889516,59,65,33,Bus,84115,59.49,65.23
-111.976034,40.6964560000001,277,101622,3500 S / 3600 W (Curbside EB),West Valley City,Salt Lake,101622,101622,40.696456,-111.976034,89,102,"240, 35",Bus,84119,88.56,101.65
-111.972751,40.6965080000001,278,101623,3500 S @ 3419 W,West Valley City,Salt Lake,101623,101623,40.696508,-111.972751,35,17,"240, 35",Bus,84119,35.35,17.11
-111.966946,40.6965070000001,279,101624,3500 S @ 3149 W,West Valley City,Salt Lake,101624,101624,40.696518,-111.966697,13,9,35,Bus,84119,12.61,9.02
-111.968605,40.696766,280,101627,3500 S @ 3252 W,West Valley City,Salt Lake,101627,101627,40.696766,-111.968605,38,36,"240, 35",Bus,84119,38.29,36.22
-111.974755,40.696786,281,101628,3500 S @ 3492 W,West Valley City,Salt Lake,101628,101628,40.69675,-111.974435,40,71,"240, 35",Bus,84119,40.34,70.79
-111.978263,40.6967700000001,282,101629,3500 S / 3600 W (Curbside WB),West Valley City,Salt Lake,101629,101629,40.696739,-111.978464,86,53,"240, 35",Bus,84120,86.04,52.86
-111.910202,40.6869090000001,283,101632,3900 S @ 661 W,Millcreek,Salt Lake,101632,101632,40.686909,-111.910202,77,54,39,Bus,84123,77.45,54.41
-111.986521,40.5955080000001,284,101634,4000 W @ 8570 S,West Jordan,Salt Lake,101634,101634,40.595508,-111.986521,1,4,240,Bus,84088,0.57,4.28
-111.986509,40.597652,285,101635,4000 W @ 8480 S,West Jordan,Salt Lake,101635,101635,40.597652,-111.986509,4,6,240,Bus,84088,3.6,5.72
-111.986497,40.599431,286,101636,4000 W @ 8330 S,West Jordan,Salt Lake,101636,101636,40.599431,-111.986497,0,1,240,Bus,84088,0.1,1.39
-111.986484,40.6011710000001,287,101637,4000 W @ 8260 S,West Jordan,Salt Lake,101637,101637,40.601171,-111.986484,1,2,240,Bus,84088,1.39,1.6
-111.986474,40.6031180000001,288,101638,4000 W @ 8140 S,West Jordan,Salt Lake,101638,101638,40.603118,-111.986474,0,0,240,Bus,84088,0.05,0
-111.986486,40.604675,289,101639,4000 W @ 8070 S,West Jordan,Salt Lake,101639,101639,40.604675,-111.986486,1,1,240,Bus,84088,1.13,0.62
-111.986543,40.608911,290,101640,4000 W @ 7860 S,West Jordan,Salt Lake,101640,101640,40.608119,-111.986482,5,9,240,Bus,84088,4.73,9.33
-112.014555,40.778802,291,101643,Billy Mitchell Rd @ 456 N,Salt Lake City,Salt Lake,101643,101643,40.778802,-112.014555,0,0,551,Bus,84116,0.21,0.05
-112.014553,40.7770830000001,292,101644,Billy Mitchell Rd @ 364 N,Salt Lake City,Salt Lake,101644,101644,40.777083,-112.014553,0,0,551,Bus,84116,0.05,0
-112.019073,40.7762680000001,293,101645,Amelia Earhart Dr @ 5243 W,Salt Lake City,Salt Lake,101645,101645,40.776268,-112.019073,1,0,551,Bus,84116,0.57,0.05
-112.019833,40.780692,294,101650,Jimmy Doolittle Rd @ 565 N,Salt Lake City,Salt Lake,101650,101650,40.780692,-112.019833,0,0,551,Bus,84116,0.26,0
-112.016399,40.776242,295,101651,Amelia Earhart Dr @ 5191 W,Salt Lake City,Salt Lake,101651,101651,40.776242,-112.016399,0,0,551,Bus,84116,0.26,0
-112.014561,40.780969,296,101652,Billy Mitchell Rd @ 570 N,Salt Lake City,Salt Lake,101652,101652,40.780969,-112.014561,0,0,551,Bus,84116,0.21,0.21
-112.010163,40.7812270000001,297,101653,Harold Gatty Dr @ 4959 W,Salt Lake City,Salt Lake,101653,101653,40.781227,-112.010163,0,0,551,Bus,84116,0,0.05
-112.006284,40.7812240000001,298,101654,Harold Gatty Dr @ 4819 W,Salt Lake City,Salt Lake,101654,101654,40.781224,-112.006284,0,0,551,Bus,84116,0,0
-112.005934,40.776669,299,101655,Wright Brothers Dr @ 359 N,Salt Lake City,Salt Lake,101655,101655,40.776669,-112.005934,0,0,551,Bus,84116,0.31,0.05
-111.815375,40.6553280000001,300,101657,Holladay Blvd. @ 5270 S,Holladay,Salt Lake,101657,101657,40.655328,-111.815375,0,1,223,Bus,84117,0,1.08
-112.110168,40.7115870000001,301,101672,Magna Senior Center,Magna,Salt Lake,101672,101672,40.711587,-112.110168,2,4,35,Bus,84044,2.16,4.43
-111.888062,40.695906,302,101673,State St @ 3451 S,South Salt Lake,Salt Lake,101673,101673,40.695906,-111.888062,14,19,200,Bus,84115,14.36,19.06
-111.928963,40.7420500000001,303,101674,Glendale Dr / 1300 S (SB),Salt Lake City,Salt Lake,101674,101674,40.74205,-111.928963,7,2,9,Bus,84104,7,1.85
-111.928899,40.742151,304,101675,Glendale Dr / 1300 S (NB),Salt Lake City,Salt Lake,101675,101675,40.742151,-111.928899,3,8,9,Bus,84104,2.57,8.19
-111.826938,40.687151,305,101678,3900 S @ 2225 E,Millcreek,Salt Lake,101678,101678,40.687151,-111.826938,10,1,39,Bus,84124,10.24,0.82
-111.831821,40.6871760000001,306,101679,3900 S @ 2059 E,Millcreek,Salt Lake,101679,101679,40.687176,-111.831821,6,1,39,Bus,84124,5.87,1.24
-111.834873,40.687172,307,101680,3900 S @ 1965 E,Millcreek,Salt Lake,101680,101680,40.687172,-111.834873,5,1,39,Bus,84124,4.58,0.62
-111.837988,40.687173,308,101681,3900 S @ 1881 E,Millcreek,Salt Lake,101681,101681,40.687173,-111.837988,2,0,39,Bus,84124,1.96,0.46
-111.837928,40.687035,309,101682,3900 S @ 1880 E,Holladay,Salt Lake,101682,101682,40.687035,-111.837928,0,3,39,Bus,84124,0.15,3.3
-111.833321,40.6870230000001,310,101683,3900 S @ 2022 E,Holladay,Salt Lake,101683,101683,40.687023,-111.833321,0,5,39,Bus,84124,0.15,5.2
-111.830834,40.6870230000001,311,101684,3900 S @ 2108 E,Holladay,Salt Lake,101684,101684,40.687023,-111.830834,0,3,39,Bus,84124,0.36,3.3
-111.826641,40.687013,312,101685,3900 S @ 2232 E (LDS Church P&R Lot,Holladay,Salt Lake,101685,101685,40.687013,-111.826641,1,5,39,Bus,84124,0.62,4.69
-111.85219,40.7778290000001,313,101698,Virginia St / 11th Ave (NB),Salt Lake City,Salt Lake,101698,101698,40.777829,-111.85219,,,F11,Flex Bus,84103,,
-112.026662,40.7111770000001,314,101701,2700 S @ 5604 W,West Valley City,Salt Lake,101701,101701,40.711177,-112.026662,,,F556,Flex Bus,84128,,
-111.904153,40.659791,315,101702,Murray Blvd / Vine St (SB),Murray,Salt Lake,101702,101702,40.659791,-111.904153,6,6,54,Bus,84123,6.48,5.62
-111.903814,40.6603180000001,316,101703,Murray Blvd / Vine St (NB),Murray,Salt Lake,101703,101703,40.660318,-111.903814,4,8,54,Bus,84123,4.22,8.3
-111.910198,40.6546210000001,317,101705,Murray Blvd / 5400 S (NB),Murray,Salt Lake,101705,101705,40.654621,-111.910198,13,10,54,Bus,84123,12.66,9.69
